chr1	9485942	9486895		1906
chr1	66845998	66846726		807
chr1	235061710	235063051		567
chr1	174784206	174785228		1218
chr1	46009210	46010029		3370
chr1	199141457	199142941		456
chr1	117086834	117088040		973
chr1	9473116	9474069		1495
chr1	207998990	207999844		1257
chr1	234835854	234836452		875
chr1	112135251	112136531		1626
chr1	66839396	66841171		1987
chr1	183880144	183880910		652
chr1	11045723	11047060		2066
chr1	156195939	156196513		1878
chr1	17467693	17468743		840
chr1	234977295	234978244		1066
chr1	203289760	203290599		2441
chr1	174922128	174923555		795
chr1	235106745	235108327		962
chr1	31955468	31956660		1086
chr1	223363096	223364169		394
chr1	90246899	90247815		863
chr1	33283562	33284993		1380
chr1	1710165	1712175		2682
chr1	150539760	150540784		4125
chr1	108477002	108478664		283
chr1	55753785	55754370		629
chr1	31971480	31972067		1425
chr1	94169389	94170239		2128
chr1	27958926	27960089		3996
chr1	236260385	236260862		575
chr1	221882257	221882765		457
chr1	1609049	1610006		4091
chr1	182584632	182585652		2100
chr1	82047966	82048865		222
chr1	26002322	26003129		791
chr1	199010550	199011170		304
chr1	111764176	111765121		3160
chr1	16291664	16293317		1829
chr1	233811304	233812176		480
chr1	209846469	209847076		513
chr1	9138047	9138680		1883
chr1	183559179	183560558		2041
chr1	2231537	2232869		1438
chr1	235116163	235117199		1457
chr1	234859283	234860433		1668
chr1	173266726	173267754		561
chr1	31227472	31228037		2111
chr1	156458285	156459459		1514
chr1	168478548	168480252		1533
chr1	112143195	112144368		2121
chr1	219263830	219264566		436
chr1	173384556	173385399		1693
chr1	154832247	154833444		1509
chr1	93441063	93441795		1554
chr1	212769138	212770175		1292
chr1	172362142	172363755		871
chr1	16970292	16971586		4068
chr1	111762001	111762855		1676
chr1	28499061	28499616		2062
chr1	185307845	185308931		670
chr1	229576635	229577625		675
chr1	27951182	27952188		2128
chr1	24191553	24192421		1302
chr1	236031061	236031926		251
chr1	199050717	199051344		425
chr1	21620163	21621737		1272
chr1	207096165	207097129		1901
chr1	39024896	39025701		2061
chr1	212113043	212113699		1227
chr1	118197137	118197812		933
chr1	38940315	38941425		1111
chr1	153704621	153705176		3946
chr1	117100539	117101144		1180
chr1	27957047	27958536		2053
chr1	100542158	100543488		1009
chr1	173182031	173182674		512
chr1	167596900	167597924		995
chr1	198650816	198651451		548
chr1	144908251	144908883		1640
chr1	200849349	200849818		949
chr1	116191493	116192445		1054
chr1	181399303	181399984		471
chr1	155498870	155500099		2969
chr1	210570598	210571198		598
chr1	150585916	150586449		1586
chr1	3572608	3574073		2100
chr1	221934540	221935669		1188
chr1	3593134	3594451		1728
chr1	174937687	174938498		612
chr1	156096839	156097377		1505
chr1	28210494	28211741		2639
chr1	117110386	117111500		1265
chr1	90823453	90823962		365
chr1	12111938	12112650		1526
chr1	66867552	66868362		911
chr1	25291327	25292074		1532
chr1	9688319	9690118		3983
chr1	101872957	101874280		778
chr1	200878737	200879458		1025
chr1	221219279	221220491		1268
chr1	219634158	219634867		405
chr1	224924170	224925112		1391
chr1	12099835	12101096		3638
chr1	221339943	221341006		562
chr1	221930196	221931011		750
chr1	243890732	243891742		549
chr1	203293117	203295484		2485
chr1	107993255	107995223		1204
chr1	121200652	121200759		188
chr1	85424874	85425469		1153
chr1	43664667	43665556		2850
chr1	67804199	67804845		699
chr1	153777618	153778575		1179
chr1	174126235	174126750		729
chr1	8342969	8343729		1105
chr1	51970664	51971279		1225
chr1	206955716	206956267		1228
chr1	181031047	181032332		781
chr1	17862431	17863225		1401
chr1	90158244	90158776		861
chr1	9129484	9130188		3498
chr1	145454554	145456694		2823
chr1	93002342	93003039		637
chr1	192487748	192488267		762
chr1	67680040	67681128		387
chr1	32394166	32394832		1001
chr1	226548007	226548556		927
chr1	1136765	1137146		911
chr1	33457841	33459067		1604
chr1	235017674	235018347		1169
chr1	178036012	178036808		478
chr1	204533842	204535138		2310
chr1	2486979	2488029		990
chr1	206852979	206853650		1661
chr1	108319539	108320733		919
chr1	23903626	23904286		1570
chr1	28217796	28218436		1564
chr1	184835828	184836663		578
chr1	97927251	97927883		575
chr1	93003521	93004661		637
chr1	159880016	159880731		858
chr1	192514039	192514808		583
chr1	90184893	90185551		978
chr1	59038973	59039792		740
chr1	78235887	78236678		1311
chr1	2509163	2510229		4076
chr1	117604523	117605191		1687
chr1	219347936	219348876		402
chr1	173300280	173300730		984
chr1	243476189	243477866		793
chr1	187955095	187955912		299
chr1	12138579	12139960		2203
chr1	117281170	117281949		1011
chr1	204490202	204490744		1170
chr1	203295940	203297399		1141
chr1	9470867	9471486		1495
chr1	155915926	155916838		1847
chr1	116919962	116921110		1671
chr1	110069597	110070318		2437
chr1	101664929	101665341		1692
chr1	89506485	89507235		532
chr1	181905784	181906484		544
chr1	219362397	219363104		121
chr1	205638171	205639472		975
chr1	224369992	224370823		2330
chr1	32421534	32422146		2049
chr1	24046616	24047593		1690
chr1	27985043	27987085		1557
chr1	27165178	27166104		1482
chr1	34826214	34826641		755
chr1	224927473	224928398		624
chr1	85319956	85320450		1419
chr1	166138442	166139772		448
chr1	172327171	172328364		731
chr1	178628693	178629948		673
chr1	192672552	192673330		267
chr1	212108532	212109249		766
chr1	38638831	38639932		895
chr1	234978468	234979388		1066
chr1	32802943	32804290		1802
chr1	32715416	32716105		1959
chr1	199120523	199121583		547
chr1	185605960	185606482		392
chr1	11024955	11026554		3110
chr1	12221765	12222511		1482
chr1	77402342	77402988		287
chr1	181103598	181104879		1556
chr1	150132593	150133096		1716
chr1	160232145	160233140		706
chr1	192520125	192520828		882
chr1	10570738	10571538		1483
chr1	161713797	161714260		911
chr1	192523973	192524464		882
chr1	193052475	193053019		288
chr1	83965564	83967102		650
chr1	119866184	119867095		1123
chr1	242976736	242977254		387
chr1	66861171	66862587		964
chr1	247573158	247573696		438
chr1	25773979	25774490		1251
chr1	27952616	27953404		2128
chr1	205282620	205283407		1296
chr1	25360153	25361021		1243
chr1	157369294	157370207		1331
chr1	31949790	31950676		1984
chr1	156067592	156068046		1882
chr1	165847033	165847651		872
chr1	174968145	174969293		730
chr1	45272841	45274017		2296
chr1	38992688	38993435		820
chr1	26946452	26948499		1691
chr1	16693485	16694592		1632
chr1	87668502	87669206		412
chr1	177530600	177531005		255
chr1	109094062	109094641		681
chr1	246493078	246493691		505
chr1	248851527	248852717		679
chr1	174367379	174367825		436
chr1	99153753	99154390		327
chr1	43396832	43398339		1607
chr1	24151705	24152782		1470
chr1	241974305	241974713		280
chr1	23945814	23946646		1996
chr1	67631834	67632309		830
chr1	157565067	157565588		660
chr1	119681954	119683570		754
chr1	116653322	116654207		668
chr1	70824623	70825373		1956
chr1	185286165	185287408		661
chr1	193027603	193029005		1130
chr1	93049421	93050396		1160
chr1	213151015	213151450		947
chr1	14056862	14058085		1162
chr1	105529724	105530643		395
chr1	70970004	70970438		441
chr1	53875678	53876310		1242
chr1	58570539	58571163		716
chr1	9179620	9180260		2439
chr1	234380167	234380798		570
chr1	16871032	16871427		1363
chr1	90974925	90976101		616
chr1	161067377	161068340		1064
chr1	87617080	87617980		511
chr1	32071385	32071898		1321
chr1	11028383	11029013		1483
chr1	54873220	54873667		793
chr1	183811372	183812273		1087
chr1	222905808	222906376		520
chr1	233595193	233596092		715
chr1	210516306	210517494		587
chr1	117099031	117099889		862
chr1	179286647	179287066		848
chr1	38493671	38494326		1411
chr1	158255256	158257185		1014
chr1	198638182	198638608		460
chr1	11122950	11123485		1631
chr1	22106126	22107095		1590
chr1	40652092	40652566		1135
chr1	176161813	176162934		514
chr1	248613743	248614117		605
chr1	173273067	173273554		492
chr1	206736272	206736724		1248
chr1	32356885	32357293		1633
chr1	212851929	212852550		811
chr1	200123255	200123751		305
chr1	97624838	97625309		472
chr1	198567884	198568555		684
chr1	153317933	153319235		1029
chr1	111746231	111747344		990
chr1	28495659	28496242		2062
chr1	101774916	101776495		1497
chr1	85328356	85329023		398
chr1	75804739	75805194		623
chr1	9223641	9224397		1647
chr1	56797646	56798351		555
chr1	154914962	154915438		3454
chr1	206603629	206604068		1014
chr1	234636710	234637231		932
chr1	236036335	236036910		961
chr1	226186922	226188094		1054
chr1	209924883	209925836		1484
chr1	54842021	54842645		810
chr1	186047384	186047796		225
chr1	157531932	157532752		842
chr1	233804509	233804959		842
chr1	53102334	53103600		1097
chr1	208108342	208108965		535
chr1	8709081	8709441		1487
chr1	61797796	61798412		470
chr1	221886431	221886895		621
chr1	154835950	154836950		2332
chr1	200384584	200385222		1810
chr1	12261677	12262134		1475
chr1	182116262	182116638		693
chr1	53711777	53712323		780
chr1	85461176	85462087		877
chr1	160593571	160594753		1228
chr1	119461215	119461652		349
chr1	208005106	208005609		936
chr1	221916982	221917490		937
chr1	183881225	183881797		652
chr1	172150078	172151255		504
chr1	109076056	109076643		874
chr1	101875732	101876593		960
chr1	159037812	159038415		764
chr1	181120912	181121531		1093
chr1	212759966	212760602		1054
chr1	76451441	76452034		381
chr1	160402089	160402673		1210
chr1	211868454	211869197		520
chr1	6350218	6351567		1469
chr1	145397664	145398086		1751
chr1	168994033	168994618		719
chr1	8726767	8727223		974
chr1	247553387	247554233		647
chr1	25466517	25467084		1461
chr1	31216306	31217432		2197
chr1	234382289	234383194		570
chr1	22192246	22192970		1328
chr1	200597314	200598019		887
chr1	160751863	160752421		1139
chr1	31974703	31975200		2645
chr1	149969482	149970236		2196
chr1	3582579	3584217		2450
chr1	55436890	55437458		442
chr1	157481754	157482543		1025
chr1	183925624	183926144		665
chr1	183573139	183574218		677
chr1	214612555	214613369		349
chr1	25355291	25355880		2105
chr1	10555104	10555670		1443
chr1	200176905	200177283		391
chr1	20452362	20453143		1345
chr1	66865471	66866045		911
chr1	118198756	118199316		933
chr1	240637067	240638270		279
chr1	205741786	205742243		972
chr1	51425710	51426473		950
chr1	19922729	19924519		2071
chr1	111177304	111177833		1159
chr1	157146262	157146924		706
chr1	89666318	89667289		785
chr1	206291689	206292167		1724
chr1	184712105	184712610		490
chr1	209942545	209943164		770
chr1	236117924	236118429		857
chr1	210572880	210574206		598
chr1	37754370	37754928		1016
chr1	42193004	42193440		1661
chr1	236162193	236163227		919
chr1	235159119	235159539		1324
chr1	200452464	200453044		760
chr1	208034785	208035600		1924
chr1	224920626	224921875		767
chr1	116219755	116220119		1371
chr1	247375146	247375888		607
chr1	89149284	89150142		1349
chr1	117101877	117102608		1180
chr1	200831018	200832671		940
chr1	159091502	159092169		512
chr1	244997090	244998859		806
chr1	206942367	206943188		1260
chr1	156786416	156786937		1559
chr1	57633625	57634059		357
chr1	154810116	154810591		1910
chr1	26868244	26869991		2648
chr1	204485222	204486591		1986
chr1	230305428	230306247		650
chr1	56992111	56992854		950
chr1	156462295	156462795		2201
chr1	197745716	197746234		448
chr1	206957708	206958191		1228
chr1	227183338	227183936		560
chr1	22118047	22118566		1411
chr1	89989655	89990866		800
chr1	156470020	156471480		1908
chr1	8229482	8230176		3105
chr1	235105916	235106460		962
chr1	114414050	114414677		710
chr1	16160788	16161726		1662
chr1	56990961	56991651		950
chr1	92021473	92022137		547
chr1	217200721	217201149		172
chr1	198703364	198703968		411
chr1	159890789	159892151		1323
chr1	169563537	169564062		459
chr1	24305639	24307635		114
chr1	220393087	220393912		680
chr1	221948498	221948981		639
chr1	206677210	206677814		1340
chr1	52426898	52427269		802
chr1	12217326	12217783		1971
chr1	234980925	234981502		914
chr1	12128282	12128935		1817
chr1	154908912	154910431		3058
chr1	110358939	110359491		1250
chr1	199910815	199911468		543
chr1	14926347	14927247		276
chr1	90146612	90146980		876
chr1	17003313	17003689		832
chr1	57603655	57604027		305
chr1	204434852	204435861		2295
chr1	205449723	205450184		2333
chr1	40865830	40866472		1105
chr1	58392631	58393110		342
chr1	236324577	236324980		1336
chr1	184942730	184943575		625
chr1	109934067	109934766		1064
chr1	43761020	43761752		926
chr1	94080733	94081862		771
chr1	161015576	161016911		1769
chr1	196122104	196122577		157
chr1	151253643	151255132		3591
chr1	25020804	25021333		1423
chr1	206939678	206940246		1800
chr1	223316992	223317610		638
chr1	8664069	8664511		1013
chr1	175276242	175276727		484
chr1	160517879	160518434		1514
chr1	66736889	66737295		518
chr1	194799484	194799878		403
chr1	234736189	234736727		509
chr1	159046383	159047651		729
chr1	54838679	54839100		731
chr1	182646431	182647075		851
chr1	153714718	153715807		3087
chr1	162600684	162601151		993
chr1	180877970	180879024		995
chr1	145208927	145209148		737
chr1	169884799	169885642		1427
chr1	156119098	156119629		1226
chr1	23345590	23346185		774
chr1	158253750	158254359		668
chr1	38518156	38519091		772
chr1	29288917	29289408		1247
chr1	117046383	117047484		854
chr1	160721296	160721670		1032
chr1	183621201	183621726		758
chr1	23916854	23917418		2140
chr1	184839481	184839878		578
chr1	33926431	33927277		1372
chr1	713896	714227		1870
chr1	112297772	112298610		997
chr1	246057944	246059136		281
chr1	172311564	172313542		776
chr1	170841674	170842211		414
chr1	569727	570122		2743
chr1	67807445	67808456		831
chr1	230348158	230349061		757
chr1	94312794	94313363		236
chr1	200854721	200855313		2157
chr1	205600142	205601394		1158
chr1	145389951	145390326		2762
chr1	168996528	168997660		805
chr1	200638483	200639160		744
chr1	117909246	117910251		2018
chr1	153918359	153918825		1444
chr1	172349618	172350443		1092
chr1	233755765	233756268		760
chr1	53878893	53879556		1242
chr1	160174295	160174728		1287
chr1	211870681	211871133		1122
chr1	235069047	235069629		1252
chr1	200098628	200099074		473
chr1	67896084	67897389		299
chr1	198903985	198905078		921
chr1	100541308	100541775		1009
chr1	206964900	206965299		2423
chr1	168489301	168490159		932
chr1	192521799	192522420		882
chr1	82147252	82147831		327
chr1	98955629	98956096		223
chr1	70830122	70830542		624
chr1	179678882	179679343		275
chr1	83974052	83974520		349
chr1	234033079	234033515		600
chr1	72037683	72038103		242
chr1	36689320	36690881		3028
chr1	101758914	101759640		976
chr1	88866809	88867339		433
chr1	238350476	238351111		202
chr1	228984893	228985559		1007
chr1	165840455	165841157		799
chr1	235144874	235145271		2300
chr1	40192620	40193208		1098
chr1	46010563	46011220		1673
chr1	169108099	169108581		413
chr1	204380544	204381436		1880
chr1	226216686	226217120		907
chr1	32403913	32404540		1797
chr1	64279472	64279899		382
chr1	227102824	227103233		517
chr1	160713930	160714608		1121
chr1	117337397	117337849		1091
chr1	101700784	101702026		965
chr1	181068588	181069356		1256
chr1	9686177	9686639		1958
chr1	242388537	242389285		222
chr1	212457927	212458954		545
chr1	186344324	186345124		1287
chr1	205253921	205254311		1520
chr1	230285589	230286449		622
chr1	9136179	9136782		1883
chr1	31235463	31235971		2050
chr1	231651514	231651876		889
chr1	234831973	234832437		1094
chr1	235242767	235243139		457
chr1	67740344	67740730		282
chr1	12509350	12509965		1225
chr1	234866582	234867742		1280
chr1	40132375	40132973		1277
chr1	236447369	236448272		890
chr1	144935344	144935791		1303
chr1	28441726	28442084		1844
chr1	240957378	240957766		288
chr1	15579378	15579972		1007
chr1	206753278	206753748		1386
chr1	85437657	85438572		1075
chr1	226632684	226633002		598
chr1	12212031	12212564		1731
chr1	243759649	243760270		814
chr1	58857747	58858198		421
chr1	222112866	222113299		428
chr1	61542335	61543055		493
chr1	235263425	235263909		1110
chr1	90077069	90077707		732
chr1	182583918	182584405		1118
chr1	114354843	114355730		2170
chr1	201924215	201924938		1411
chr1	27648335	27648970		1739
chr1	183870998	183871491		718
chr1	184714959	184715463		985
chr1	204482164	204482829		1789
chr1	181059031	181060176		2090
chr1	246064364	246064733		638
chr1	157536244	157536776		678
chr1	33282618	33283235		1380
chr1	210386760	210387090		317
chr1	179334642	179335282		1596
chr1	222221598	222222039		450
chr1	2479222	2480607		3157
chr1	9715138	9715726		1461
chr1	114326059	114327335		915
chr1	244210969	244211841		371
chr1	221881399	221881880		457
chr1	54953877	54954345		858
chr1	92219553	92220362		1287
chr1	168522982	168523861		312
chr1	226189653	226190262		2033
chr1	153939590	153940567		4334
chr1	154379762	154380236		3598
chr1	174758273	174758977		757
chr1	92269280	92270474		1404
chr1	153571318	153571730		1942
chr1	202453144	202453654		625
chr1	24235295	24237012		1669
chr1	173836914	173838301		821
chr1	25293134	25293536		1532
chr1	210497329	210497768		576
chr1	45477375	45477963		1498
chr1	205180486	205181084		1611
chr1	160399366	160399906		953
chr1	68215691	68216068		710
chr1	16023286	16024081		1564
chr1	27113426	27114580		1308
chr1	145395393	145395976		1751
chr1	105474445	105475013		704
chr1	23917968	23918443		2140
chr1	38366829	38367653		1333
chr1	59898178	59898733		733
chr1	193406952	193407312		302
chr1	113573901	113574320		869
chr1	160807233	160808133		935
chr1	234658278	234658924		759
chr1	154779494	154779949		1382
chr1	150135179	150135803		1111
chr1	181477784	181478574		770
chr1	31202148	31202560		1754
chr1	25071307	25071787		1600
chr1	167683779	167684179		1030
chr1	192499350	192499895		677
chr1	45251820	45252380		1556
chr1	221915276	221916369		937
chr1	82617997	82619374		232
chr1	181013532	181014040		1186
chr1	198891780	198892207		517
chr1	234735321	234735959		509
chr1	111756881	111757859		1018
chr1	236051107	236052066		894
chr1	22108585	22110383		3503
chr1	61784373	61784840		450
chr1	33592706	33593395		2032
chr1	12264196	12264527		1475
chr1	25273313	25274219		986
chr1	242951940	242952468		273
chr1	210505977	210506555		673
chr1	222134960	222135446		1195
chr1	52344237	52345092		2001
chr1	9319943	9320769		1986
chr1	198757624	198758081		214
chr1	160941356	160941740		724
chr1	114447147	114448071		1698
chr1	167645391	167646505		747
chr1	181122002	181122566		1093
chr1	246378092	246378651		490
chr1	225535002	225535390		383
chr1	25251552	25252025		1439
chr1	87523216	87524329		866
chr1	145129773	145130123		1810
chr1	24285429	24286768		71
chr1	32015408	32015987		1012
chr1	150808759	150809148		1136
chr1	151467294	151467770		1098
chr1	183039890	183040847		1310
chr1	8772765	8773206		1054
chr1	110448804	110449225		969
chr1	164633294	164633735		501
chr1	181483295	181483952		879
chr1	198590023	198591079		626
chr1	97971214	97971726		254
chr1	64660131	64660894		384
chr1	207997183	207997658		1257
chr1	85186131	85186519		399
chr1	67450108	67450583		378
chr1	161369004	161369857		1730
chr1	21348652	21349555		1119
chr1	200857312	200857819		1022
chr1	200874847	200875281		2149
chr1	41819376	41819871		998
chr1	233684902	233686097		982
chr1	12677438	12678462		1474
chr1	143540164	143540963		502
chr1	10002582	10003746		1845
chr1	15558085	15558637		1079
chr1	150123575	150124046		966
chr1	213046778	213047268		861
chr1	108479004	108479892		283
chr1	51733838	51734359		724
chr1	42421041	42421917		1163
chr1	226820399	226821036		575
chr1	65329714	65330187		1208
chr1	161493527	161493828		885
chr1	51972235	51972756		1225
chr1	173191367	173192111		479
chr1	15575479	15575997		1007
chr1	31896055	31896722		1160
chr1	83953731	83954068		266
chr1	64358668	64359091		338
chr1	67805408	67806024		831
chr1	100503198	100503741		913
chr1	107974729	107975214		562
chr1	150159094	150159576		1319
chr1	246153843	246154470		574
chr1	174768689	174769274		640
chr1	247520961	247521524		533
chr1	39568336	39569461		1257
chr1	20037088	20038133		1155
chr1	66836268	66837238		988
chr1	114402055	114402885		1485
chr1	172359602	172361117		1728
chr1	9718337	9718659		1461
chr1	151893930	151894346		857
chr1	117129174	117129687		823
chr1	183440700	183441413		1247
chr1	153763378	153764129		1644
chr1	56510803	56511485		384
chr1	157219061	157219541		916
chr1	85065115	85065614		739
chr1	182580503	182580850		1118
chr1	198489690	198490021		718
chr1	211555981	211556538		453
chr1	177787418	177787777		293
chr1	193448416	193448735		177
chr1	244978929	244979275		853
chr1	8537211	8537935		624
chr1	56982177	56982934		474
chr1	66866382	66867330		911
chr1	52522049	52522887		1540
chr1	200839043	200839580		723
chr1	1148133	1148563		1121
chr1	29062826	29063629		856
chr1	36614365	36616601		3041
chr1	28913481	28913821		1253
chr1	45196010	45197233		1604
chr1	181100441	181101138		1556
chr1	28503632	28504022		2260
chr1	115641570	115642358		519
chr1	101854417	101855216		1555
chr1	88525939	88526314		170
chr1	39281497	39282235		1092
chr1	160983191	160983989		1558
chr1	110880533	110882099		1455
chr1	154763727	154764855		1663
chr1	109102237	109102720		766
chr1	219394214	219394685		364
chr1	40283052	40283424		1069
chr1	42118449	42118835		1155
chr1	161511741	161512101		1129
chr1	233623176	233623531		516
chr1	153821848	153822308		1984
chr1	117369491	117370367		1916
chr1	93053042	93053412		596
chr1	199058432	199059301		594
chr1	87619938	87620514		961
chr1	243898779	243899139		167
chr1	42088760	42089346		1037
chr1	182591930	182592713		432
chr1	207587765	207588363		707
chr1	223724237	223725350		1065
chr1	153643378	153643997		1200
chr1	41093968	41094553		1451
chr1	168435457	168436343		619
chr1	182396111	182396650		710
chr1	200988516	200989297		1300
chr1	67390510	67391171		681
chr1	28655346	28655803		1918
chr1	235667738	235668428		995
chr1	16290559	16291050		1829
chr1	40064326	40064907		1616
chr1	42204607	42205308		2680
chr1	93028702	93029388		845
chr1	160509905	160510413		1509
chr1	199241742	199242290		506
chr1	154531146	154531581		1211
chr1	165362187	165362622		569
chr1	31219717	31220519		3989
chr1	157566205	157566810		660
chr1	171575536	171575901		882
chr1	210520517	210520844		788
chr1	28382614	28383331		1013
chr1	12147857	12148325		1101
chr1	90092392	90092790		630
chr1	111670477	111671517		890
chr1	6882294	6883303		1530
chr1	36401598	36401996		1290
chr1	243752567	243752955		443
chr1	40242044	40242294		583
chr1	64401202	64401629		391
chr1	93544504	93545029		1588
chr1	207094966	207095604		3183
chr1	201395611	201396258		559
chr1	212335953	212336405		484
chr1	199946738	199947054		696
chr1	23939719	23940344		2414
chr1	37349704	37350074		1460
chr1	12494103	12494649		932
chr1	199036318	199037107		407
chr1	212661903	212662267		460
chr1	160681200	160681877		1024
chr1	18609588	18610731		1890
chr1	192595584	192596033		100
chr1	182598867	182599229		765
chr1	27960708	27961056		1943
chr1	44115303	44116355		1378
chr1	226084864	226085225		1777
chr1	51750303	51751144		994
chr1	161708489	161709160		951
chr1	33446352	33447394		2091
chr1	90999729	91000209		575
chr1	169085369	169085780		878
chr1	212081848	212082135		550
chr1	68284307	68285196		754
chr1	25875982	25876622		1456
chr1	160519161	160519608		1514
chr1	170507640	170508777		540
chr1	170626483	170626919		398
chr1	182397191	182397518		710
chr1	212408000	212408397		895
chr1	8556175	8556813		1094
chr1	43424318	43425167		2616
chr1	167632184	167632546		1488
chr1	200087967	200088382		300
chr1	208115573	208115939		654
chr1	47754933	47755474		2141
chr1	112238945	112239429		664
chr1	198610668	198611128		534
chr1	161039561	161040037		2494
chr1	178091356	178091808		388
chr1	194258720	194259049		164
chr1	28216833	28217285		1564
chr1	242152298	242152806		466
chr1	234352106	234352437		617
chr1	51700442	51700960		967
chr1	226884934	226885388		1601
chr1	236116304	236116729		857
chr1	245104429	245104862		970
chr1	185528820	185529530		432
chr1	27328377	27328884		1546
chr1	8938720	8939449		1780
chr1	227012618	227013426		823
chr1	198136503	198137079		562
chr1	7466803	7467156		463
chr1	98483578	98484006		273
chr1	100250337	100250698		928
chr1	3589921	3591054		4164
chr1	162331516	162331899		411
chr1	154934247	154934614		1836
chr1	59043637	59044241		612
chr1	68646523	68647140		533
chr1	183562525	183562967		1162
chr1	211752365	211752999		593
chr1	223422162	223422587		405
chr1	82068461	82068819		455
chr1	228353340	228353951		644
chr1	46598116	46599173		847
chr1	15071777	15072168		873
chr1	171564329	171564903		493
chr1	236086798	236087202		804
chr1	92217848	92218262		513
chr1	160726095	160726568		1152
chr1	93645089	93646929		1469
chr1	221840838	221841197		748
chr1	108041730	108042447		761
chr1	42268727	42269038		1232
chr1	117097114	117097380		862
chr1	168981360	168982086		513
chr1	59820523	59821340		526
chr1	92939634	92940109		1118
chr1	176146807	176147343		602
chr1	28571091	28571680		1817
chr1	224685613	224686434		863
chr1	206912778	206913426		1207
chr1	6086083	6086495		2103
chr1	101001630	101001961		347
chr1	11730731	11731078		1201
chr1	58391787	58392205		342
chr1	209827243	209827557		741
chr1	12209195	12209698		1993
chr1	172715377	172715805		448
chr1	64058893	64059643		830
chr1	172307322	172308041		800
chr1	220262908	220263669		853
chr1	31223626	31224102		1792
chr1	205280376	205280794		1296
chr1	230202226	230202657		366
chr1	8787864	8788229		1250
chr1	113527801	113528146		653
chr1	92952150	92952918		778
chr1	6844479	6845198		1947
chr1	9847811	9848139		2030
chr1	12213337	12213885		1731
chr1	145438027	145438736		1785
chr1	213152700	213153717		947
chr1	2221941	2222921		967
chr1	202457252	202457884		459
chr1	226862507	226863136		1213
chr1	28500021	28500386		2260
chr1	42357056	42357662		957
chr1	101822278	101822598		658
chr1	47817048	47817460		1133
chr1	173382334	173382702		918
chr1	178577217	178577867		836
chr1	202129037	202129905		1261
chr1	27021952	27022345		1235
chr1	57026907	57027238		495
chr1	92343368	92343724		835
chr1	180950769	180951084		459
chr1	192570402	192571032		404
chr1	202133860	202134180		1710
chr1	226863817	226864428		1213
chr1	228966839	228967317		650
chr1	207843599	207843898		750
chr1	2319407	2319915		1110
chr1	97629161	97629516		282
chr1	202264726	202265169		1797
chr1	27425506	27426284		1612
chr1	166845397	166845943		954
chr1	92951361	92951872		778
chr1	246497163	246497729		622
chr1	214601030	214601692		308
chr1	154244712	154245244		3028
chr1	158978552	158979260		1027
chr1	179050511	179051270		1255
chr1	52329052	52329453		991
chr1	172366325	172366791		327
